,artist_name,track_name,release_date,genre,lyrics,len,dating,violence,world/life,night/time,shake the audience,family/gospel,romantic,communication,obscene,music,movement/places,light/visual perceptions,family/spiritual,like/girls,sadness,feelings,danceability,loudness,acousticness,instrumentalness,valence,energy,topic,age
71815,david bowie,quicksand,1971,rock,closer golden immerse crowley uniform imagery live silent film portray himmler sacred realm dream reality frighten total goal draw rag hole power anymore power anymore twist garbo eye live proof lie destiny tear light dark target divine symmetry kiss viper fang herald loud death sink quicksand think power anymore believe deceive belief knowledge come death release prophet stone mortal potential superman live tether logic homo sapien eye great salvation bullshit explain ought know tell bardo sink quicksand think power anymore believe deceive belief knowledge come death release believe deceive belief knowledge come death release,94,0.001169591,0.440370155,0.136182678,0.001169591,0.001169591,0.001169591,0.02496029,0.215127266,0.001169591,0.001169591,0.001169591,0.102316601,0.001169591,0.001169591,0.001169591,0.001169591,0.390230694,0.476014666,0.345380869,0,0.313685078,0.245221673,violence,0.7
71816,led zeppelin,rock and roll,1971,rock,long time roll long time stroll baby come long time long time long lonely lonely lonely lonely lonely time long time book count tear life baby come long time long time long lonely lonely lonely lonely lonely time long walk moonlight make vow work right open arm open arm open arm baby come run long time long time long lonely lonely lonely lonely lonely time yeah yeah yeah yeah long time long time long lonely lonely lonely lonely lonely time,80,0.068016169,0.000666223,0.040538895,0.502744794,0.051467297,0.000666223,0.000666223,0.000666223,0.000666223,0.000666223,0.000666223,0.015743402,0.000666223,0.000666223,0.296073035,0.000666223,0.302501895,0.733584596,0.00258936,0.003218623,0.711459192,0.952951484,night/time,0.7
71827,paul mccartney,dear boy,1971,rock,guess know dear guess know dear cutest thing guess know dear guess dear dear dear maybe look hard dear look hard aware unaware guess aware dear step heart come bring dear dear dear dear step heart come bring know dear miss fall dear half good know miss dear miss dear,50,0.041810072,0.001119821,0.001119821,0.001119821,0.001119821,0.001119821,0.443284274,0.363730293,0.001119821,0.001119821,0.001119821,0.001119821,0.001119821,0.001119821,0.04328671,0.050169521,0.415141341,0.682947466,0.611445393,0.00187247,0.755770816,0.574561288,romantic,0.7
71829,electric light orchestra,10538 overture,1971,rock,friend cry eye today streets away fall life flash bedroom door aahahaahaaha aahahaahaaha hear news come today rock hide crawl life mean aahahaahaaha aahahaahaaha run streets today catch face,29,0.002105263,0.434743669,0.281905131,0.002105263,0.002105263,0.002105263,0.002105263,0.002105263,0.002105263,0.002105263,0.002105263,0.002105263,0.048462595,0.002105263,0.203309656,0.002105263,0.32632947,0.650488424,0.448794627,0.004665992,0.38582028,0.767760515,violence,0.7
71832,rod stewart,tomorrow is a long time,1971,rock,today endless highway tonight crook trail tomorrow wasn long time lonesome mean true waitin hear heart softly poundin lie rest reflection mirror speak sound pain hear echo footsteps remember sound true waitin hear heart softly poundin lie rest beauty silver singin river beauty sunlight steal beauty remember true eye true waitin hear heart softly poundin lie rest true waitin hear heart softly poundin lie rest,65,0.001052632,0.058728821,0.323678477,0.062769388,0.001052632,0.001052632,0.001052632,0.001052632,0.076160542,0.18795689,0.001052632,0.04970838,0.001052632,0.001052632,0.207824811,0.001052632,0.384815336,0.578775992,0.708835049,0.000299595,0.452802968,0.296274318,world/life,0.7
71838,billy joel,tomorrow is today,1971,rock,live moment afraid sleep tomorrow today people tell life sweeter hear come change life tomorrow today care know hour pass tomorrow yesterday listen answer feel stay dream tomorrow today wait morning feel away need give tomorrow today go river gonna ride lord deliver gonna come sure gonna late give see life damn sick live hop pass someday dream leave believe live sing hand play soon tomorrow today,67,0.000797448,0.000797448,0.64746491,0.045054892,0.000797448,0.020388917,0.000797448,0.000797448,0.052407877,0.08881085,0.000797448,0.000797448,0.000797448,0.000797448,0.000797448,0.056078127,0.503953211,0.482885932,0.922690685,4.12E-06,0.224031327,0.166140124,world/life,0.7
71841,paul mccartney,"oh woman, oh why",1971,rock,woman woman tell try break spell break spell hand tie know cause hand tie woman woman woman lie cheat ways cheat ways morning hand tie want cause hand tie woman woman woman woman woman baby baby woman baby baby baby baby woman woman woman,44,0.170419233,0.001283697,0.001283697,0.001283697,0.001283697,0.001283697,0.578536298,0.1037537,0.001283697,0.001283697,0.001283697,0.001283697,0.001283697,0.001283697,0.102270593,0.001283697,0.424888985,0.63000282,0.008984949,0.849190283,0.620774938,0.5004849,romantic,0.7
71843,paul mccartney,ram on,1971,rock,okay heart somebody soon right away right away heart somebody soon right away right away heart somebody soon right away right away,22,0.00228833,0.00228833,0.00228833,0.380616653,0.00228833,0.00228833,0.00228833,0.00228833,0.00228833,0.00228833,0.00228833,0.00228833,0.00228833,0.00228833,0.449987094,0.13278298,0.519116214,0.62620824,0.780120261,0.957489879,0.540395713,0.682672772,sadness,0.7
71844,funkadelic,back in our minds,1971,rock,mind mind mind fight close door time sure stand fussin acussin souls brother livin world live mind mind mind fight close door time sure stand fussin acussin souls brother livin world live mind,33,0.001879699,0.141421514,0.297670662,0.424424257,0.001879699,0.108288077,0.001879699,0.001879699,0.001879699,0.001879699,0.001879699,0.001879699,0.001879699,0.001879699,0.001879699,0.001879699,0.4281382,0.666282081,0.050099448,5.27E-05,0.738252267,0.723715095,night/time,0.7
71850,paul mccartney,long haired lady,1971,rock,like know ought thing want mean talk time sweet little lass long haired lady lady make brief occasional laughter lady wear flash eye take home dance hypnotize long haired lady long haired lady be buzz sweet delectable baby bird hum surprise favourite person dear phenomenal lady belong girl flash eye long haired lady long haired lady long long long sing song long long wrong long long lose winter summer long long wrong long long like know ought thing want mean talk time sweet little lass long haired lady long long long sing song long long wrong long long lose winter summer long long wrong long long lose winter summer long long sing song long long long long long long long long long long long sing song long long wrong long long lose winter summer long long wrong long long,139,0.092009373,0.000442282,0.000442282,0.468339532,0.000442282,0.019980979,0.000442282,0.062865849,0.000442282,0.231316601,0.000442282,0.042830196,0.000442282,0.042315595,0.000442282,0.000442282,0.245099101,0.707458401,0.295180015,0.090384615,0.540395713,0.579566449,night/time,0.7
71851,elton john,rotten peaches,1971,rock,move yesterday yesterday long long ways away camp tonight beneath bright starlight forget rotten peach place stay leave dockland years trouble settle rotten peach rotten peach rot see devil fruit world begin criminal rotten peach rot rotten peach rot see devil fruit world begin criminal rotten peach rot green grass state prison hold sick wife pick pick rotten peach pick rotten peach rest life cocaine pills light lord home thousand thousand away guess rotten peach rot see devil fruit world begin criminal rotten peach rot rotten peach rot see devil fruit world begin criminal rotten peach rot,97,0.001012146,0.146669593,0.404851415,0.058473159,0.001012146,0.028466803,0.001012146,0.001012146,0.001012146,0.001012146,0.204420387,0.143960748,0.001012146,0.001012146,0.001012146,0.001012146,0.314415683,0.64436069,0.328312579,2.93E-05,0.634171476,0.65063974,world/life,0.7
71852,yusuf / cat stevens,if i laugh,1971,rock,know hear say beauty distortion people withdraw head humor misfortune know wonder laugh dead fight live live fight try sight try give die live live know people value subjective speak word say live fight kill objective hard tell live dead fight live live fight try sight try give die live live know weave word confusion understand know live life illusion reality dream come true fight live till reason fight try sight know try know die live ready ready take,79,0.000762777,0.275468411,0.370445068,0.054848086,0.000762777,0.000762777,0.000762777,0.287796786,0.000762777,0.000762777,0.000762777,0.000762777,0.000762777,0.000762777,0.000762777,0.000762777,0.56460522,0.530189985,0.425702235,0.02742915,0.583676834,0.420402319,world/life,0.7
71871,the who,baba o'riley,1971,rock,field fight meals live need fight prove right need forgive yeah yeah yeah yeah yeah raise teenage wasteland hand travel south cross land look past shoulder exodus ones near older teenage wasteland teenage wasteland teenage wasteland yeah teenage wasteland waste,40,0.001879699,0.323926691,0.21363338,0.001879699,0.316539719,0.001879699,0.001879699,0.001879699,0.001879699,0.001879699,0.001879699,0.001879699,0.117704721,0.001879699,0.001879699,0.001879699,0.35990469,0.632284696,0.244979162,0.200404858,0.163231657,0.644633546,violence,0.7
71873,grateful dead,not fade away / goin' down the road feeling bad,1971,rock,wanna tell gonna gonna wanna night know fade away know fade away fade away bigger cadillac drive real gonna know feel real fade away fade away go road feel go road feel go road feel yeah wanna treat thisa go climate suit clothe go climate suit clothe go climate suit clothe wanna treat thisa go road feel go road feel go road feel yeah wanna treat thisa go water taste like wine go water taste like wine go water taste like wine wanna treat thisa go road feel go road feel go road feel yeah wanna treat thisa go road feel go road feel go road feel yeah wanna treat thisa go road feel go road feel go road feel yeah wanna treat thisa,124,0.000478469,0.000478469,0.000478469,0.000478469,0.047754352,0.000478469,0.000478469,0.000478469,0.000478469,0.000478469,0.240185883,0.000478469,0.000478469,0.108379497,0.096814932,0.358005667,0.453048847,0.603235649,0.09608343,0.79757085,0.874278648,0.549535481,feelings,0.7
71874,carpenters,rainy days and mondays,1971,rock,talkin feelin like quit nothin hangin nothin frown rainy days mondays blue nothin wrong feelin like belong walkin kind lonely clown rainy days mondays funny wind nice know somebody love lyric commercial,32,0.002024292,0.002024292,0.002024292,0.002024292,0.002024292,0.002024292,0.050049522,0.002024292,0.390123907,0.236369907,0.002024292,0.002024292,0.002024292,0.118220112,0.002024292,0.096107203,0.313332611,0.619029305,0.855421542,0,0.200329761,0.23521135,obscene,0.7
71876,funkadelic,maggot brain,1971,rock,mother earth pregnant time knock taste maggots mind universe offend know rise drown shit come maggot brain maggot brain,19,0.003759399,0.463513673,0.003759399,0.140971722,0.003759399,0.003759399,0.003759399,0.003759399,0.166289465,0.003759399,0.003759399,0.003759399,0.17283416,0.003759399,0.003759399,0.003759399,0.25809596,0.514550163,0.780120261,0.483805668,0.17147568,0.353333157,violence,0.7
71883,rod stewart,maggie may,1971,rock,think late september school know amuse feel couldn try anymore away home save steal heart hurt morning face show worry eye lyric commercial,23,0.002392345,0.002392345,0.002392345,0.002392345,0.002392345,0.002392345,0.002392345,0.2682492,0.002392345,0.002392345,0.159208155,0.002392345,0.002392344,0.002392345,0.373730514,0.066471891,0.588432795,0.644078661,0.561244539,0.11437247,0.535243199,0.574561288,sadness,0.7
71897,black sabbath,children of the grave,1971,rock,revolution mind children start march world live hate hearts tire push tell fight world come flow yeah children tomorrow live tear fall today sunrise tomorrow bring peace world live atomic fear fight peace disappear yeah children world listen want better place live spread word today world alive brave children today children grave yeah children grave children grave,57,0.000993049,0.270719711,0.394567197,0.000993049,0.059263927,0.000993049,0.000993049,0.000993049,0.000993049,0.000993049,0.000993049,0.000993049,0.233745932,0.000993049,0.000993049,0.000993049,0.277591249,0.557110991,0.080521165,0.133603239,0.354905194,0.65063974,world/life,0.7
