artist_name,track_name,Song,lyrics,SongNum,release_date,genre
A DAY ON EARTH,As We Ascend,Apparitions,"Run!, , I fear for my life, These haunting sounds they deafen me, I may lose my mind tonight, This feels like a dream, But these dreams aren't pleasing, I say goodbye, As the undead stare me in the eye, , From these trees comes a deathly moan, Am I all alone?, The curse of these woods is unknown, Will I ever find my home?, , I can see no light, I'm running blindly through the trees, I won't make it out alive, There I see those beings, I feel them glaring, I see their eyes, They're growing closer all the time, , From these trees comes a deathly moan, Am I all alone?, The curse of these woods is unknown, Will I ever find my home?, , I must find my way out of this place!, I must find my way out of this place!, , One last breath!, One last breath!, Set me free!, Set me free!, , From these trees comes a deathly moan, Am I all alone?, The curse of these woods is unknown, Will I ever find my home?, , Find my home!, Find my home!, , ",1,2019,metal
A DAY ON EARTH,As We Ascend,Out of Time,"Always reminded, Of what could be, But never forgetting, What was said to me, This life is hard enough, Without our help, Let's shape this prophecy, It will write itself, , I am running, I am running out of time!, Chasing this dream, I know it's meant to be!, , I cannot see, Nor can I breathe without this, Right from the start, I'd give my beating heart, Everything we've done, we've done for you, Closing in on our destination, I can't believe how far we've come, , Reflecting on the past, Will get you nowhere fast, Remain humble, you will see, Everything you want to be, , I will not let you hinder me, This path we're on is so clear to see, Watch us close, you are sure to see, The answers are right in front of me, , I am running, I am running out of time!, Chasing this dream, I know it's meant to be!, I am running, I am running out of time!, Chasing this dream, I know it's meant to be!, , ",2,2019,metal
A DAY ON EARTH,As We Ascend,As We Ascend,"We won't give up yet, You better show some respect, This dream I've kept inside, Will not be hindered by you, , We will fight 'til our last breath, With all of the strength that we have left, Don't you count us out yet, You will regret it in the end, As we ascend!, , We won't waste our shot, This dream is all we've got, Your pathetic words, Mean nothing to me, , We will fight 'til our last breath, With all of the strength that we have left, Don't you count us out yet, You will regret it in the end, , We will make it through, I will promise you, One day you will see, Your word means nothing, We will make it through, I will promise you, One day you will see, Your word means nothing, , Don't stand in our way bitch, you won't last a day!, Watch what you say you'll regret it someday, Watch what you say, Regret it someday, , We will fight 'til our last breath, With all of the strength that we have left, Don't you count us out yet, You will regret it in the end, As we ascend!, , ",3,2019,metal
A DAY ON EARTH,As We Ascend,So Alone,"I have always felt so alone, And every day that feeling grows, It's getting hard to leave my home, I never know which way to go, , Have you ever felt like me, Like you are so empty, Put your hands up high and sing with me, This world is fucking lousy, Have you ever felt like me, Like you are so empty, Put your hands up high and sing with me, , It feels like I'm getting close, Closer to the end of the rope, If I keep it up I just might know, Where it is that we all go, , Have you ever felt like me, Like you are so empty, Put your hands up high and sing with me, This world is fucking lousy, Have you ever felt like me, Like you are so empty, Put your hands up high and sing with me, This world is fucking lousy!, , Don't you let this own you, You can make it through too, Follow me it's hard to see, But at least the path's not empty, Don't you let this own you, You can make it through too, Follow me it's hard to see, But at least the path's not empty, But at least the path's not empty!, , Have you ever felt like me, Like you are so empty, Put your hands up high and sing with me, This world is fucking lousy, Have you ever felt like me, Like you are so empty, Put your hands up high and sing with me, This world is fucking lousy!, , , , , ",4,2019,metal
A DAY ON EARTH,icantstayherelong,One Place To Go,"I tend to disagree, With the ones who proclaim, Our faith, skin-deep, And we are going down, ""Hell! Hell! Hell! It's a brutal end!"", ""Those who sin suffer after it all, They will feel a burning descent, Unless they repent"", , Our sins have, Convinced them all, Fill us with fear, , If the fire was a lie within the truth, Darkness, not what we knew, If we only had one place to go, What would change, I want to know!, , These things are too much, For the saints, self-declared, had to lie, To show the sinners their fate, And keep us in our place, ""Hell hell hell, it's a way to win"", Keeping the peace so selfishly and, Laughing away, we rot within,, Our fear so damaging, , Our sins have, Convinced them all, Fill us with fear, , If the fire was a lie within the truth, Darkness, not what we knew, If we only had one place to go, What would change, I want to know!, , With no hell to find, Will we stay our paths or lose our minds?, Though there's no pain, Will our motivation be the same?, Nothing has to change!, , (Dark replaced by the glow, Radiant from flames below ), , You say it's tough love, Tear us down to elevate your own, Seeking out to judge, But broken are we all, Live your life, give it up to save yourself, The fire you see beneath your feet, Blinds you to, The possibilities, , It's the end, The dark calls us, A welcoming grave, , If the fire was a lie within the truth, Darkness, not what we knew, If we only had one place to go, What would change, I want to know!, , I want to know, , ",1,0,metal
A DAY ON EARTH,icantstayherelong,Never Again,"I gave you my heart, And you took it with greed, I gave you everything, But you couldn't do the same for me, My heart my soul my money my time, None of it was good enough for you, Now it's time to cut you loose, , Never again, Will I be so blind, Never again, Will I give so much, My life will be mine, You're just a stepping stone, I had to climb, , But I have to thank you, For showing me the truth, For all my wasted time, And all my wasted tears, I can finally see through all my fears, You were nothing but a hindrance, And I will be fine without, YOU, , Never again, Will I be so blind, Never again, Will I give so much, My life will be mine, You're just a stepping stone, I had to climb, , I will never be the same again, I may never love this way again, , Your betrayal was steep, Your lies cut deep, , But in the end you were nothing more than a nightmare, , Never again, Will I be so blind, Never again, Will I give so much, My life will be mine, You're just a stepping stone, I had to climb, , Never again, Never again, Never again!, , ",2,0,metal
A DAY ON EARTH,icantstayherelong,Let It Go,"Come save me, Let me free, Hold me down, Take my crown., , Let life go, it's far too long., Feel it glow, and find your call., Let it go, move right along., Move with the flow, don't trip and fall., , You're not alone, Get off your throne, Take your pride, Just put it inside, , Let life go, it's far too long., Feel it glow, and find your call., Let it go, move right along., Move with the flow, don't trip and fall., , Here I stand!, Take my broken hand!, Here I stand!, Evils not your friend!, , Let life go, it's far too long., Feel it glow, and find your call., Let it go, move right along., Move with the flow, don't trip and fall.(stand tall), , ",3,0,metal
A DAY ON EARTH,icantstayherelong,Closer To The Stars,"Peace, It once existed, Near a star, Where none were fearful, Far, So far away now, I watch the stars, Hoping to shine among them, , Take me away, Take me away, Take me far from here, , Just one more time, Take me high, Higher in the sky, Just one more time, Refresh my mind, And take me closer to the star, , Fear, It resides here, It's in our souls, It shows us who we are, Choose, To stay your path, Fall to the few, Or rise above them all, , I can't stay here long, Take me away, Just take me away, , Just one more time, Take me high, Higher in the sky, Just one more time, Refresh my mind, And take me closer to the star, , I want to feel alive, Take me, Take me higher, I want to see the stars, Take me, Take me higher, , Love, It's far above us, But we're still here, In this hell we were sent to, At last, My time has past, Fear twist our minds, Leaves us forever wanting, , To get away, Take me away, Take me to the sky, , Just one more time, Take me high, Higher in the sky, Just one more time, Refresh my mind, And take me closer to the star, , Closer to the star, , , , , ",4,0,metal
A-I-E-A,The Celestial River,Diaphanous,"I try, try to speak, Words come out but, All, ГўВЂВ¦Act so as if, I've never spoken, , It was hard to see, That the one I should blame, No one else but me was, I'm the one that should change, , Hear me now, just hear me now, Hear me, just hear me!, , Years have passed, Like rivers underneath, Time at last, To finally set them free, , Tried, tried to see, What was my fault, N' all, ...Act so as I, Never was present, , Wasn't hard to see, As accept n' distill, If I can't hear my voice, There is no one that will, , Hear me now, just hear me now, Hear me, just hear me!, , Years have passed, Like rivers underneath, Time at last, To finally drill them free, , ",1,2018,metal
A-I-E-A,The Celestial River,Dreamscape,"[""Hope is a waking dream."", ГўВЂВ“Aristotle], , I know, I know the dream is real, 'Cause it surrounds me, Connects my soul to all, But tell me, If the pain is real, 'Cause it devours me, N' constantly I fall, , Aether bear my soul, For a thousand years, I, Roam for, Hope is a waking dream, so, Forward and beyond, I go, , I know, Although the dream feels real, Should rouse myself, but, Helps to ease my soul, Part real, But consciousness declares, I must awake, now, Or forever be alone, , Aether bear my soul, For a thousand years, I, Roam for, Hope is a waking dream, so, Forward and beyond, I go, , Run, Run into the deep, Your soul was fast asleep, Kept into a dream, 'scape, Dive into the deep, Put your mind to sleep, Let your heart to run, , ",2,2018,metal
A-I-E-A,The Celestial River,Until The Light Fades This Reverie,"[Part 1], , Fly with silver wings, Take the heavens, Indulge yourself and laugh at risks, Live for ever, , Fly with silver wings, Take the Sky, Indulge yourself and learn to live, Do or die, , [Part 2], , Tame, Time, Learn, Through, , Take, Time, Live, Through, , [Part 3], , Ask, and receive, The answers, all await for, , You must be, strong and pure and then you, Have to be, brave and true and then you, Ought to be, wise and prude and then you, Be your self, your true self, , [Part 4], , I will always honor my ancestors, I will always impress my gods, I will always respect nature, I will always speak my mind, I will always fight for justice, I will always defend myself, I will always stand my ground, I will never be ashamed, I will never stray from honor, I will never break an oath, I will never be what you want, I will never be ashamed!, , [Part 5], , I see you in a dream, I see you smiling back at me, Stay with me to this shore, Until the light comes bright back at me, , I see you in a dream, I see you smiling back at me, Stay with me to this shore, Until the light shines straight from within, , I see you in a dream, I see you smiling back at me, Stay with me to this shore, Until the light fades this reverie, , ",3,2018,metal
A-I-E-A,The Celestial River,Poisoning Smiles,"[The Prison, The Hurt], , Was a time I thought life is all fun n' games, ГўВЂВ¦Guess is not, Now the time passes by and the nights and days, ГўВЂВ¦Bleed my heart, In a prison inside in my mindГўВЂВ¦ I, Tried so hard, played my part, I can't take it, , Years went by and I spent borrowed time, living for borrowed dreams seemed fine oh it's not, Such a fool, so naive, my own eyes to deceive, who was I denied ГўВЂВ“bleeds my heart, Fixed n' numb, all this weight on my back; the struggle wearing poisoning smiles, Heard me not?, I can't take it!, , [The Anger], , Why my ramparts crumble?, Why I hate the looking-glass?, Why I halt n' falter, While doing all I thought I must?, , Thought I had it figured, Thought I knew it all for sure, Thought I've mend the glitches, I think it's time to let it go, , [Solution? Salvation?], , Challenge myself to live my, Life as I truly want, Rise and set aims high and, ""For, ever so far round"", , Searching, Seeking, A road to, Somewhere, , Searching, Seeking, A route to, Elsewhere, , [2nd time], , Challenge yourself to live your, Life as you truly want, Rise, overcome your fears, Aim, ""ever so far round"", , Searching, Seeking, A road to, Somewhere, , Searching, Seeking, A route to, Elsewhere, , ",4,2018,metal
A-I-E-A,The Celestial River,The Four Corners Of The Earth,"I will find the reasons, And I will find the rue, Search throughout the seasons, I will search for you, , Faith in me, Let yourself go, This is real, Close your eyes and feel, Take my hand, Go beyond hope, Don't look back, ""It's always darkest just before the day dawneth"", , When all hope seems lost, And out of reach, I close my eyes to find you, When the world feels torn, And all seems wrong, I close my eyes to find you, , I will climb the mountains, And swim across the sea, Search the constellations, Oh I will search for thee, , Faith in me, Let yourself go, This is real, Close your eyes and feel, Take my hand, Go beyond hope, Don't look back, ""It's always darkest just before the day dawneth"", , When all hope seems lost, And out of reach, I close my eyes to find you, When the world feels torn, And all seems wrong, I close my eyes to find you, , For you I'll walk through fire and flames and turn the world around until I find you, For you I'll walk a thousand days to the four corners of the earth, For you I'll walk through fire and flames and change the world in me until I find you, For you I'll walk and follow rivers to the four corners of this world, For you IГўВЂВ¦, , ",5,2018,metal
A-I-E-A,The Celestial River,Chysalis,"[A Scholar Of Time], , [I. Save me II. Hold me], , Wake me Love me, Help or Hurt me, Let me Teach me, FreezeГўВЂВ¦ Please!, , 'Correct your mind and, Your life will fall into place', , Swimming in sorrow, Gets you nowhere, The past is never, What we wanted, , Time and time again, And after your great tribulations, Fled from life again, But future was yet to be known, , ""When I let go of what I am, I become what I might be"", , Rivers of olden, Get you nowhere, The past is never, What we wanted, , Time and time again, And after your great tribulations, Fled from life again, But future was yet to be known, , Hold me, Love me, Hurt me, Teach me, , Hold me, Love me, Hurt me, Teach me, , Hold me, Love me, Hurt me, Teach me, , ",6,2018,metal
